gene_id	DTB-128_Baseline
CD109	180.0702556
CD14	149.640013
CD151	1217.283124
CD160	357.7580625
CD163L1	56.55815405
CD163	178.7346829
CD164L2	14.01095156
CD164	3486.226893
CD177	14.67585129
CD180	78.13747974
CD19	0
CD1A	0
CD1B	0
CD1C	0
CD1D	0
CD1E	0
CD200R1L	0
CD200R1	1.011925643
CD200	12.80667122
CD207	0
CD209	268.9950267
CD226	1.409021115
CD22	2.424634264
CD244	0
CD247	20.37323767
CD248	10.59393608
CD24	1056.053608
CD274	2.418821812
CD276	5228.001798
CD27	5.953549816
CD28	306.9589016
CD2AP	6052.720869
CD2BP2	642.1685706
CD2	20.66236749
CD300A	6.487976788
CD300C	0
CD300E	0
CD300LB	2.631981424
CD300LD	0
CD300LF	1.30333806
CD300LG	1.372486174
CD302	269.6655606
CD320	155.3358871
CD33	5.737753467
CD34	1077.803257
CD36	124.9099144
CD37	11.2399881
CD38	15.96965761
CD3D	1.412448716
CD3EAP	1.218591791
CD3E	29.53080617
CD3G	15.38754795
CD40LG	4.318280284
CD40	55.65296221
CD44	224.9820393
CD46	16824.74191
CD47	2974.936726
CD48	29.14996355
CD4	168.2667328
CD52	7.148105553
CD53	171.3911015
CD55	991.4782915
CD58	56.36221284
CD59	1061.532218
CD5L	0
CD5	48.78775213
CD63	7942.759553
CD68	660.6824772
CD69	0
CD6	11.59534515
CD70	0
CD72	0
CD74	9015.140191
CD79A	9.864196854
CD79B	2.023829011
CD7	0
CD80	22.38410971
CD81	2005.829058
CD82	77.89556198
CD83	6.316862783
CD84	139.5690602
CD86	12.23954367
CD8A	1.799815926
CD8B	2.108717253
CD93	772.0812466
CD96	20.84873341
CD97	469.4858294
CD99L2	413.344157
CD99	424.6239859
CD9	3295.32266
CDADC1	119.0825876
CDAN1	341.964891
CDA	5.387817151
CDC123	27.72478334
CDC14A	1041.54415
CDC14B	196.9483452
CDC14C	4.150295709
CDC16	77.11455354
CDC20B	11.49828012
CDC20	173.184569
CDC23	523.2534743
CDC25A	92.50880285
CDC25B	328.5822929
CDC25C	40.61433015
CDC26	22.39044919
CDC27	1291.160308
CDC34	261.0887275
CDC37L1	260.8056258
CDC37	463.8935756
CDC40	163.3886758
CDC42BPA	3490.34014
CDC42BPB	3677.357626
CDC42BPG	54.32914338
CDC42EP1	97.71255355
CDC42EP2	30.45411233
CDC42EP3	192.0694664
CDC42EP4	149.3903412
CDC42EP5	0
CDC42SE1	5233.810715
CDC42SE2	2563.647288
CDC42	3792.360567
CDC45	82.07985192
CDC5L	328.8154113
CDC6	1287.069699
CDC73	5330.362849
CDC7	385.8970647
CDCA2	401.3320412
CDCA3	422.7783668
CDCA4	111.7772036
CDCA5	395.7147032
CDCA7L	9.16039453
CDCA7	21.62486069
CDCA8	580.7510995
CDCP1	179.5099589
CDCP2	0
CDH10	570.9404692
CDH11	44.81986534
CDH12	0
CDH13	276.3692961
CDH15	1.07738252
CDH16	0
CDH17	0
CDH18	0
CDH19	0
CDH1	22256.59124
CDH20	0.1983474036
CDH22	0
CDH23	7.156654533
CDH24	0.6428647154
CDH26	90.80095679
CDH2	2.260248127
CDH3	44.94475828
CDH4	6.788038246
CDH5	484.7732963
CDH6	163.7600828
CDH7	12.90557993
CDH8	0
CDH9	0
CDHR1	4.178498363
CDHR2	0
CDHR3	22.13718009
CDHR4	0
CDHR5	8.249701235
CDIPT	945.6596746
CDK10	142.4669695
CDK11A	758.4492407
CDK11B	507.1199796
CDK12	6347.207257
CDK13	1398.993397
CDK14	1117.19828
CDK15	0
CDK16	7170.044382
CDK17	1109.889683
CDK18	3.6757152
CDK19	1746.79268
CDK1	313.8748422
CDK20	213.6574349
CDK2AP1	779.5736149
CDK2AP2	252.5998969
CDK2	275.1558299
CDK3	8.042239021
CDK4	3766.191876
CDK5R1	156.7534525
CDK5R2	0
CDK5RAP1	901.6337173
CDK5RAP2	2471.075061
CDK5RAP3	2399.03106
CDK5	56.95915912
CDK6	182.0501285
CDK7	208.1407928
CDK8	238.0194246
CDK9	237.8634274
CDKAL1	15.07279259
CDKL1	51.45820303
CDKL2	1.897233905
CDKL3	65.30475442
CDKL4	0
CDKL5	778.5274035
CDKN1A	165.7885483
CDKN1B	4863.123934
CDKN1C	32.72894162
CDKN2AIPNL	285.1452978
CDKN2AIP	842.1790175
CDKN2A	174.2478903
CDKN2BAS	3.080925364
CDKN2B	157.0182897
CDKN2C	451.3651824
CDKN2D	581.0735279
CDKN3	103.8062689
CDNF	284.2688975
CDO1	36.63373299
CDON	359.7325352
CDR1	191.3876114
CDR2L	186.7614096
CDR2	980.4000901
CDRT15P	12.3628193
CDRT15	0
CDRT1	6.43408712
CDRT4	30.20430836
CDS1	923.7594037
CDS2	1697.438265
CDSN	0
CDT1	160.1288407
CDV3	6312.278028
CDX1	0
CDX2	0
CDX4	0
CDY1B	0
CDY1	0
CDY2B	0
CDYL2	194.4002951
CDYL	153.368979
CEACAM16	0
CEACAM18	0
CEACAM19	66.03182823
CEACAM1	7.627567954
CEACAM20	0
CEACAM21	11.24292622
CEACAM22P	0
CEACAM3	0
CEACAM4	0
CEACAM5	0
CEACAM6	0
CEACAM7	0
CEACAM8	0
CEBPA	304.3725135
CEBPB	37.21724324
CEBPD	1490.868792
CEBPE	0
CEBPG	2714.180989
CEBPZ	490.3359232
CECR1	358.1666029
CECR2	120.4653552
CECR4	6.635901322
CECR5	593.7878617
CECR6	9.689430491
CECR7	0
CELA1	0
CELA2A	0
CELA2B	0
CELA3A	0
CELA3B	0
CELF1	7050.159141
CELF2	1034.021342
CELF3	0.3912543363
CELF4	18.60410512
CELF5	7.454864084
CELF6	4.704198274
CELP	0.6084477871
CELSR1	290.7938766
CELSR2	682.2535848
CELSR3	119.6484174
CEL	8.338166632
CEMP1	158.0957239
CEND1	2.595896215
CENPA	218.9432884
CENPBD1	394.0297472
CENPB	111.6949456
CENPC1	133.6034292
CENPE	869.7715126
CENPF	4173.44198
CENPH	78.06867101
CENPI	230.9049097
CENPJ	393.4552973
CENPK	7.68997353
CENPL	180.7601987
CENPM	50.46677355
CENPN	432.5946771
CENPO	6.249592793
CENPP	113.1842533
CENPQ	6.0454077
CENPT	56.85733962
CENPV	339.6199823
CENPW	22.33003245
CEP110	226.9031807
CEP120	953.4416713
CEP135	159.4651147
CEP152	38.48125736
CEP164	161.1283748
CEP170L	26.06303507
CEP170	301.7387445
CEP192	3413.583115
CEP250	1414.907112
CEP290	831.664965
CEP350	9893.06298
CEP55	30.33500075
CEP57	95.5339858
CEP63	333.8419501
CEP68	164.1646317
CEP70	100.5134972
CEP72	11.56391561
CEP76	193.1352387
CEP78	486.4362043
CEP97	349.1333911
CEPT1	500.1818976
CER1	0
CERCAM	37.70395625
CERKL	48.66119914
CERK	56.97051966
CES1	0
CES2	854.9913627
CES3	0
CES4	0
CES7	0
CES8	0
CETN1	0
CETN2	407.449391
CETN3	91.25544814
CETN4P	2.228967879
CETP	10.00701557
CFB	10.81860118
CFC1B	0.3127608175
CFDP1	125.0100661
CFD	34.86322613
CFHR1	0
CFHR2	0
CFHR3	0
CFHR4	0
CFHR5	0
CFH	388.0307938
CFI	25.53962683
CFL1	1202.198336
CFL2	148.7529874
CFLAR	849.279854
CFLP1	0
CFP	2.490804796
CFTR	13.74255171
CG030	254.5116194
CGA	0
CGB1	0
CGB2	0
CGB5	0
CGB7	0
CGB8	0
CGB	0
CGGBP1	3031.079764
CGNL1	328.1832307
CGN	274.4023221
CGREF1	96.57113089
CGRRF1	96.49717309
CH25H	5.060928793
CHAC1	72.48624868
CHAC2	134.103532
CHADL	79.20135387
CHAD	1.511049109
CHAF1A	1012.835594
CHAF1B	824.8517073
CHAT	0
CHCHD10	45.05124382
CHCHD1	222.9318815
CHCHD2	3154.671754
CHCHD3	1109.852534
CHCHD4	471.1713486
CHCHD5	543.8234432
CHCHD6	32.50333957
CHCHD7	215.4500197
CHCHD8	1741.276961
CHD1L	2113.234895
CHD1	224.1954386
CHD2	13096.83007
CHD3	4098.532537
CHD4	3585.746904
CHD5	2.910926019
CHD6	3637.999891
CHD7	4266.264522
CHD8	91.02241418
CHD9	2466.630019
CHDH	641.6916571
CHEK1	214.6231806
CHEK2	351.2817663
CHERP	593.0697338
CHFR	1.063438934
CHGA	0
CHGB	0
CHI3L1	0
CHI3L2	0
CHIA	0
CHIC1	1154.082628
CHIC2	451.5594266
CHID1	3248.221831
CHIT1	2.12363858
CHKA	431.3302639
CHKB-CPT1B	307.6281232
CHKB	123.0181087
CHL1	21.47611564
CHML	652.9775889
CHMP1A	356.675198
CHMP1B	2050.05086
CHMP2A	892.1738051
CHMP2B	524.0110118
CHMP4A	28.50124618
CHMP4B	2298.718015
CHMP4C	2071.57861
CHMP5	241.6125816
CHMP6	178.6364088
CHMP7	647.7871067
CHM	1720.818535
CHN1	93.27216227
CHN2	33.89711503
CHODL	0
CHORDC1	123.1500481
CHP2	0
CHPF2	425.1354286
CHPF	2009.50064
CHPT1	433.8406098
CHP	3294.292401
CHRAC1	3108.994009
CHRDL1	0
CHRDL2	0
CHRD	4.745399336
CHRFAM7A	0.3865187747
CHRM1	152.1578256
CHRM2	14.68966088
CHRM3	8.664307571
CHRM4	0
CHRM5	1.894301426
CHRNA10	9.56701493
CHRNA1	0
CHRNA2	129.9427438
CHRNA3	1.714673861
CHRNA4	4.63151537
CHRNA5	140.5396585
CHRNA6	0
CHRNA7	16.57631498
CHRNA9	0
CHRNB1	36.09388912
CHRNB2	19.00997698
CHRNB3	0
CHRNB4	0
CHRND	0
CHRNE	0.1197083606
CHRNG	10.33442688
CHST10	243.2247537
CHST11	8.283907127
CHST12	81.4671666
CHST13	4.582957954
CHST14	544.5187443
CHST15	369.2856804
CHST1	20.78928544
CHST2	24.72323588
CHST3	39.25345861
CHST4	1.991657256
CHST5	11.82701382
CHST6	0.2261301154
CHST7	108.7681928
CHST8	0
CHST9	96.99192649
CHSY1	486.0404742
CHSY3	2.755550755
CHTF18	66.65928216
CHTF8	1634.510831
CHUK	47.67268809
CHURC1	672.5418921
CIAO1	1742.098527
CIAPIN1	933.2329183
CIB1	1257.115771
CIB2	14.73977321
CIB3	0
CIB4	0
CIC	336.119305
CIDEA	0
CIDEB	374.3430009
CIDECP	20.18964757
CIDEC	0
CIITA	66.62942381
CILP2	0
CILP	2.963607419
CINP	81.43983254
CIR1	779.0322179
CIRBP	329.471945
CIRH1A	809.5724446
CISD1	332.5348189
CISD2	2221.996305
CISD3	345.9751237
CISH	23.49469497
CITED1	0
CITED2	559.4692047
CITED4	1.373312469
CIT	1365.518684
CIZ1	971.3139794
CKAP2L	499.6180846
CKAP2	593.1666781
CKAP4	5522.250551
CKAP5	7826.21745
CKB	786.8953596
CKLF	170.4341801
CKMT1A	27.05557165
CKMT1B	69.14639515
CKMT2	48.44518253
CKM	0
CKS1B	358.4975263
CKS2	191.5232403
CLASP1	8968.145288
CLASP2	904.3383663
CLCA1	0
CLCA2	0
CLCA3P	0
CLCA4	0
CLCC1	1525.305147
CLCF1	20.38378742
CLCN1	0
CLCN2	51.13677608
CLCN3	5507.984101
CLCN4	30.29643212
CLCN5	147.6832127
CLCN6	314.663375
CLCN7	826.4404135
CLCNKA	8.139229287
CLCNKB	0
CLC	0
CLDN10	0
CLDN11	3.452631852
CLDN12	1022.077241
CLDN14	0
CLDN15	32.0077355
CLDN16	0
CLDN17	0
CLDN18	0
CLDN19	0
CLDN1	8.853141852
CLDN20	3.230180815
CLDN22	0
CLDN23	106.4623706
CLDN25	0
CLDN2	2.384960444
CLDN3	6946.565915
CLDN4	3346.655986
CLDN5	25.91243354
CLDN6	0
CLDN7	1867.068404
CLDN8	18.66710882
CLDN9	0
CLDND1	5335.54661
CLDND2	0
CLEC10A	0.3788742516
CLEC11A	140.9537497
CLEC12A	0
CLEC12B	0
CLEC14A	87.89873286
CLEC16A	313.1785681
CLEC17A	0
CLEC18A	0
CLEC18B	2.423927842
CLEC18C	0
CLEC1A	19.32263676
CLEC1B	0
CLEC2A	0
CLEC2B	2.384515362
CLEC2D	211.5349507
CLEC2L	0
CLEC3A	0
CLEC3B	17.60873017
CLEC4A	21.65932112
CLEC4C	0
CLEC4D	0
CLEC4E	0
CLEC4F	0
CLEC4GP1	0
CLEC4G	2.974218038
CLEC4M	0
CLEC5A	0
CLEC6A	0
CLEC7A	19.32299446
CLEC9A	0
CLECL1	2.732117549
CLGN	486.5908802
CLIC1	6090.283797
CLIC2	94.82394673
CLIC3	0
CLIC4	1755.619138
CLIC5	59.26926781
CLIC6	0
CLINT1	3618.479093
CLIP1	10812.52121
CLIP2	54.12590889
CLIP3	21.85732363
CLIP4	7.911995325
CLK1	3853.308139
CLK2P	110.7599278
CLK2	1813.975545
CLK3	359.2409641
CLK4	662.4124285
CLLU1OS	0
CLLU1	1.235006824
CLMN	8263.06929
CLN3	864.8096261
CLN5	321.7014886
CLN6	220.8225511
CLN8	596.4402232
CLNK	0
CLNS1A	1948.961498
CLOCK	4667.908571
CLP1	234.813465
CLPB	519.9619073
CLPP	370.7070814
CLPS	0
CLPTM1L	610.4221144
CLPTM1	556.8380639
CLPX	273.7822161
CLRN1OS	0
CLRN1	0
CLRN2	0
CLRN3	0
CLSPN	745.2908729
CLSTN1	1905.211494
CLSTN2	797.7901991
CLSTN3	5.110744848
CLTA	415.4971749
CLTB	201.8817136
CLTCL1	105.8740172
CLTC	21698.2125
CLUAP1	1958.470992
CLUL1	41.21642517
CLU	462.7703648
CLVS1	0
CLVS2	0
CLYBL	29.27159692
CMA1	0
CMAH	121.8274064
CMAS	1027.851586
CMBL	1521.53075
CMC1	177.6865002
CMIP	294.0709419
CMKLR1	248.332522
CMPK1	471.2163949
CMPK2	2.142153221
CMTM1	127.1856173
CMTM2	0
CMTM3	106.9394745
CMTM4	74.33408349
CMTM5	0
CMTM6	571.867394
CMTM7	112.7471526
CMTM8	173.5439222
CMYA5	536.2150183
CN5H6.4	15.37522804
CNBD1	0
CNBP	6980.978713
CNDP1	0.09403679365
CNDP2	13706.58948
CNFN	82.31792375
CNGA1	27.57210494
CNGA2	0
CNGA3	0
CNGA4	11.04255944
CNGB1	0
CNGB3	22.00511253
CNIH2	1.105003195
CNIH3	21.24988429
CNIH4	578.0240009
CNIH	54.66134267
CNKSR1	760.8686697
CNKSR2	0
CNKSR3	601.0929047
CNN1	0.5598894573
CNN2	293.686369
CNN3	1674.015961
CNNM1	94.1141519
CNNM2	549.8406508
CNNM3	882.8954345
CNNM4	1133.287272
CNOT10	1013.059186
CNOT1	8835.190418
CNOT2	691.2631719
CNOT3	659.3995632
CNOT4	3178.352804
CNOT6L	5220.775748
CNOT6	2107.421849
CNOT7	2069.04809
CNOT8	434.613641
CNO	859.9561399
CNPY1	0.2370543172
CNPY2	717.8448351
CNPY3	1760.205329
CNPY4	330.5166461
CNP	7.856450719
CNR1	1610.051566
CNR2	0
CNRIP1	99.12221458
CNST	626.1569165
CNTD1	51.65771178
CNTD2	1.913132368
CNTFR	0.2108625305
CNTF	42.03275288
CNTLN	513.0424001
CNTN1	0
CNTN2	4.724494632
CNTN3	440.2296178
CNTN4	2.868076682
CNTN5	0
CNTN6	0
CNTNAP1	92.24994445
CNTNAP2	2322.167912
CNTNAP3	142.983716
CNTNAP4	0
CNTNAP5	8.960152151
CNTROB	348.8242528
COASY	1654.84747
COBLL1	1400.635246
COBL	1459.757715
COBRA1	838.3387225
COCH	473.9849948
COG1	1383.591831
COG2	1014.63052
COG3	758.3391858
COG4	842.1654664
COG5	1631.53555
COG6	55.45795213
COG7	540.2698927
COG8	937.1964096
COIL	449.9888245
COL10A1	89.4649857
COL11A1	5.78468701
COL11A2	24.58231103
COL12A1	661.2733016
COL13A1	0
COL14A1	318.3822855
COL15A1	523.4096698
COL16A1	54.24662707
COL17A1	1.797872676
COL18A1	267.0387263
COL19A1	0
COL1A1	3511.037492
COL1A2	1006.669166
COL20A1	0
COL21A1	20.63743815
COL22A1	0
COL23A1	0
COL24A1	0.118876419
COL25A1	1.353587152
COL27A1	16.42677043
COL28A1	47.52413209
COL29A1	0
COL2A1	3.61080996
COL3A1	1522.528594
COL4A1	2334.586971
COL4A2	1475.18852
COL4A3BP	731.5261384
COL4A3	13.28084576
COL4A4	20.69101812
COL4A5	107.9777848
COL4A6	4.188602807
COL5A1	246.9899451
COL5A2	0.1096487761
COL5A3	3.984061601
COL6A1	158.8617653
COL6A2	429.8270741
COL6A3	387.5012343
COL6A4P2	0
COL6A6	63.18269444
COL7A1	129.9123602
COL8A1	38.03957599
COL8A2	1.70412535
COL9A1	0.7385724136
COL9A2	125.120994
COL9A3	118.8021669
COLEC10	0
COLEC11	9.33406308
COLEC12	132.6399799
COLQ	91.53992273
COMMD10	19.3320088
COMMD1	10.25237974
COMMD2	1347.975867
COMMD3	1192.24008
COMMD4	1473.986375
COMMD5	183.8978283
COMMD6	380.5973694
COMMD7	1710.434766
COMMD8	101.4718029
COMMD9	474.1455479
COMP	0
COMTD1	153.7111891
COMT	1376.055385
COPA	4407.365033
COPB1	7828.066257
COPB2	6086.850928
COPE	437.7641804
COPG2	416.6346025
COPG	3503.453008
COPS2	2952.306773
COPS3	632.361545
COPS4	1294.641806
COPS5	5500.206317
COPS6	1244.521924
COPS7A	917.7313981
COPS7B	907.5364442
COPS8	732.5995588
COPZ1	1424.465086
COPZ2	22.02336406
COQ10A	74.95488643
COQ10B	469.0533302
COQ2	36.96169222
COQ3	109.3463622
COQ4	105.2709901
COQ5	1177.184079
COQ6	103.0870779
COQ7	310.3872966
COQ9	1112.846009
CORIN	2.935840733
CORO1A	71.36877816
CORO1B	12.71293762
CORO1C	539.1295974
CORO2A	1556.63103
CORO2B	16.64958411
CORO6	6.231690719
CORO7	228.033166
CORT	34.51816238
COTL1	938.860604
COX10	233.0579993
COX11	83.26536857
COX15	1797.66659
COX16	133.031466
COX17	286.1130309
COX18	832.7720286
COX19	456.2065972
COX4I1	154.0316786
COX4I2	15.93615724
COX4NB	237.9000479
COX5A	3661.011854
COX5B	1320.906454
COX6A1	1278.557345
COX6A2	0
COX6B1	3294.542576
COX6B2	0
COX6C	37.42772825
COX7A1	9.364999583
COX7A2L	751.9734319
COX7A2	1005.432916
COX7B2	0
COX7B	1659.469822
COX7C	2015.443671
COX8A	2499.265684
COX8C	0
CP110	1792.89791
CPA1	0
CPA2	0
CPA3	18.24017276
CPA4	0
CPA5	0
CPA6	0
CPAMD8	129.6379967
CPB1	0
CPB2	0
CPD	7480.918159
CPEB1	21.61463234
CPEB2	149.5803911
CPEB3	238.9582067
CPEB4	4375.522136
CPE	166.0121226
CPLX1	46.35859255
CPLX2	11.092664
CPLX3	168.6476808
CPLX4	0
CPM	5614.313511
CPN1	0
CPN2	0
CPNE1	391.4836533
CPNE2	130.4075445
CPNE3	3966.661685
CPNE4	2180.685537
CPNE5	48.82945688
CPNE6	0
CPNE7	1.348282901
CPNE8	34.37856842
CPNE9	0
CPOX	136.6423191
CPO	0
CPPED1	662.412575
CPS1	41.74247919
CPSF1	901.140306
CPSF2	2137.576857
CPSF3L	229.3358034
CPSF3	197.9705165
CPSF4L	0
CPSF4	49.06926478
CPSF6	3751.789807
CPSF7	1225.646901
CPT1A	2165.16973
CPT1B	50.18607388
CPT1C	2.235848491
CPT2	205.511173
CPVL	52.03604472
CPXCR1	0
CPXM1	8.893599522
CPXM2	16.61297992
CPZ	0
CP	18.48379428
CR1L	0
CR1	4.831887871
CR2	0
CRABP1	1.920492783
CRABP2	1.541277443
CRADD	476.6405213
CRAMP1L	294.1362062
CRAT	402.8605952
CRB1	0
CRB2	0.8302723507
CRB3	105.116449
CRBN	862.9980668
CRCP	891.4592055
CRCT1	0
CREB1	2321.040391
CREB3L1	34.53056204
CREB3L2	47.79628708
CREB3L3	0
CREB3L4	2949.85257
CREB3	1389.19725
CREB5	116.9148308
CREBBP	8599.527952
CREBL2	1177.898129
CREBZF	4563.559358
CREG1	2454.699876
CREG2	0
CRELD1	1387.144479
CRELD2	906.4936271
CREM	546.6329356
CRHBP	26.90260848
CRHR1	0
CRHR2	4.440470986
CRH	0
CRIM1	56.36898987
CRIP1	56.09777519
CRIP2	6.464530586
CRIP3	0
CRIPAK	371.6432178
CRIPT	25.08758702
CRISP1	0
CRISP2	102.476261
CRISP3	9264.896754
CRISPLD1	1205.765717
CRISPLD2	214.6267752
CRKL	1188.620556
CRK	644.4931995
CRLF1	1.134177839
CRLF2	0
CRLF3	1022.019301
CRLS1	206.6505157
CRMP1	82.12154893
CRNKL1	3584.860636
CRNN	0
CROCCL1	1746.535706
CROCCL2	110.3289621
CROCC	94.69824805
CROT	1357.558764
CRP	0
CRTAC1	0
CRTAM	0
CRTAP	1657.818213
CRTC1	134.074151
CRTC2	1402.290555
CRTC3	1533.96995
CRX	0
CRY1	347.2482366
CRY2	473.8585363
CRYAA	0
CRYAB	44.14357082
CRYBA1	0.08767692002
CRYBA2	20.55811371
CRYBA4	0
CRYBB1	0
CRYBB2	2.298022933
CRYBB3	2.285329941
CRYBG3	367.2680821
CRYGA	0
CRYGB	0
CRYGC	0
CRYGD	0
CRYGN	0.8413619808
CRYGS	2.749372436
CRYL1	155.27263
CRYM	30.36251203
CRYZL1	55.87342439
CRYZ	301.3481428
CSAD	357.5197494
CSAG1	0
CSAG2	4.889444015
CSAG3	2.085297575
CSDAP1	10.10916985
CSDA	469.6931539
CSDC2	0
CSDE1	41023.4977
CSE1L	12396.6354
CSF1R	403.3389212
CSF1	269.3799748
CSF2RA	37.54479058
CSF2RB	7.750848888
CSF2	0
CSF3R	38.21657131
CSF3	2.051162407
CSGALNACT1	102.1788203
CSGALNACT2	726.2759385
CSH1	0
CSH2	0
CSHL1	0
CSK	53.41344156
CSMD1	822.3929159
CSMD2	0
CSMD3	0
CSN1S1	0
CSN1S2A	0
CSN2	0
CSN3	0
CSNK1A1L	0.7182791669
CSNK1A1P	1.328385158
CSNK1A1	8512.713021
CSNK1D	3561.816058
CSNK1E	140.6491041
CSNK1G1	4303.112048
CSNK1G2	532.9703314
CSNK1G3	1027.25205
CSNK2A1P	150.4541011
CSNK2A1	402.5426519
CSNK2A2	401.1447511
CSNK2B	1200.978255
CSPG4PY2	0
CSPG4	39.70252284
CSPG5	9.976119977
CSPP1	2187.54183
CSRNP1	442.8859601
CSRNP2	100.2028653
CSRNP3	84.61710917
CSRP1	573.4120266
CSRP2BP	2736.330242
CSRP2	125.6601705
CSRP3	0
CST11	0
CST1	86.7731134
CST2	0
CST3	1876.764438
CST4	0
CST5	0
CST6	0
CST7	39.2574409
CST8	0
CST9L	0
CST9	0
CSTA	35.95023687
CSTB	2387.816964
CSTF1	86.90069092
CSTF2T	838.186573
CSTF2	19.54077402
CSTF3	2515.586631
CSTL1	0
CSTT	0
CS	5242.600653
CT45A1	0
CT45A2	0
CT45A3	0
CT45A4	0
CT45A5	0
CT45A6	0
CT47A10	0
CT47A11	0
CT47A1	0
CT47A2	0
CT47A6	0
CT47A7	0
CT47A9	0
CT47B1	0
CT62	27.36540557
CTAG1B	0
CTAG2	0
CTAGE1	10.93469861
CTAGE4	323.5076963
CTAGE5	396.2636728
CTAGE6	62.97623526
CTAGE9	185.6261903
CTBP1	4812.793193
CTBP2	960.0228486
CTBS	381.5622388
CTCFL	3.194599902
CTCF	557.4238297
CTDP1	224.8901111
CTDSP1	195.2216471
CTDSP2	3745.734108
CTDSPL2	1025.379142
CTDSPL	3311.389557
CTF1	8.720596525
CTGF	505.6780131
CTHRC1	90.4780264
CTH	130.4840581
CTLA4	0
CTNNA1	304.4788308
CTNNA2	0
CTNNA3	0
CTNNAL1	465.8404692
CTNNB1	1445.727937
CTNNBIP1	689.5534156
CTNNBL1	154.7516747
CTNND1	563.2508342
CTNND2	359.4049964
CTNS	330.9535112
CTPS2	571.5061128
CTPS	1382.74964
CTR9	1841.374567
CTRB1	0
CTRB2	7.599469606
CTRC	0
CTRL	8.386435877
CTSA	1774.820944
CTSB	923.5832534
CTSC	168.0907917
CTSD	2531.562942
CTSE	0
CTSF	1205.272825
CTSG	0
CTSH	543.782873
CTSK	51.71032721
CTSL1	336.8353048
CTSL2	45.40764503
CTSL3	0
CTSO	770.3786105
CTSS	191.5127997
CTSW	6.484241994
CTSZ	38.29612107
CTTNBP2NL	3606.341066
CTTNBP2	68.73563771
CTTN	3809.516911
CTU1	10.35127021
CTU2	4.951452862
CTXN1	1.135752579
CTXN2	13.59360366
CTXN3	0
CUBN	107.7425752
CUEDC1	131.3998909
CUEDC2	196.8886395
CUL1	1105.424754
CUL2	152.6860644
CUL3	3283.620597
CUL4A	826.9359402
CUL4B	3186.69952
CUL5	1748.359436
CUL7	597.068794
CUL9	673.5782688
CUTA	1079.804562
CUTC	124.2835486
CUX1	1700.084212
CUX2	33.90555416
CUZD1	0.2994183764
CWC15	1096.783126
CWC22	578.5010398
CWC25	390.0694891
CWC27	647.4919662
CWF19L1	0.2769454396
CWF19L2	4.918514853
CWH43	1703.230592
CX3CL1	100.4276127
CX3CR1	15.64082484
CXADRP2	26.15561191
CXADRP3	15.54703253
CXADR	1140.951706
CXCL10	0.7082010176
CXCL11	5.52062042
CXCL12	20598.19743
CXCL13	9.100472925
CXCL14	0
CXCL16	253.0056823
CXCL17	0
CXCL1	0
CXCL2	3.976656232
CXCL3	0
CXCL5	0
CXCL6	0
CXCL9	4.065073894
CXCR1	0
CXCR2P1	4.27930406
CXCR2	0
CXCR3	12.25739554
CXCR4	371.1615104
CXCR5	0
CXCR6	24.7092875
CXCR7	215.6225687
CXXC1	413.1116874
CXXC4	0
CXXC5	908.8124593
CXorf1	0
CXorf21	17.38672134
CXorf22	16.72465931
CXorf23	722.9614772
CXorf26	91.88221543
CXorf27	0
CXorf30	0
CXorf36	0.7952858081
CXorf38	234.2260367
CXorf40A	365.5571393
CXorf40B	146.8665183
CXorf41	0
CXorf42	138.0259795
CXorf48	0
CXorf49B	0
CXorf50B	97.23553683
CXorf51	0
CXorf56	25.75486961
CXorf57	47.48500377
CXorf58	0
CXorf59	10.18919065
CXorf61	0
CXorf64	0
CXorf65	0
CXorf66	0
CYB561D1	988.6945834
CYB561D2	544.4843137
CYB561	11481.02163
CYB5A	1339.795239
CYB5B	143.6092502
CYB5D1	471.1512858
CYB5D2	33.74130496
CYB5R1	553.2078301
CYB5R2	2.946534572
CYB5R3	1726.202033
CYB5R4	0.1694798537
CYB5RL	87.62063211
CYBASC3	140.2510257
CYBA	17.39128341
CYBB	788.6366961
CYBRD1	226.3569556
CYC1	2310.997166
CYCSP52	1.422472737
CYCS	1086.950219
CYFIP1	3681.844514
CYFIP2	1232.070457
CYGB	20.77178693
CYHR1	0.06363127678
CYLC1	0
CYLC2	0
CYLD	193.6194661
CYMP	0
CYP11A1	0
CYP11B1	0
CYP11B2	0
CYP17A1	0
CYP19A1	0
CYP1A1	46.35485204
CYP1A2	0
CYP1B1	345.5168671
CYP20A1	3674.651857
CYP21A2	0.2182792461
CYP24A1	0
CYP26A1	0
CYP26B1	3.05922159
CYP26C1	0
CYP27A1	9.967429347
CYP27B1	3.460411653
CYP27C1	0
CYP2A13	0
CYP2A6	0
CYP2A7	0
CYP2B6	0
CYP2B7P1	2.172411212
CYP2C18	0
CYP2C19	0
CYP2C8	57.09972513
CYP2C9	0
CYP2D6	7.107602513
CYP2D7P1	12.26112566
CYP2E1	65.9958581
CYP2F1	0
CYP2J2	176.6749808
CYP2R1	795.748818
CYP2S1	4.627603525
CYP2U1	509.4195253
CYP2W1	1.193328538
CYP39A1	80.76657099
CYP3A43	1.987644903
CYP3A4	1.950939057
CYP3A5	11.62024159
CYP3A7	1.439470947
CYP46A1	6.492262242
CYP4A11	11.06927601
CYP4A22	110.7202576
CYP4B1	2.109366545
CYP4F11	123.0059398
