TNFSF10	TRAIL/TRAILR2/FADD (complex)	component>
FADD	TRAIL/TRAILR2/FADD (complex)	component>
IL8	IL8/CXCR1/beta Arrestin1-2 (complex)	component>
CXCR1	IL8/CXCR1/beta Arrestin1-2 (complex)	component>
FGF2	Syndecan-4/FGFR1/FGF (complex)	component>
SDC4	Syndecan-4/FGFR1/FGF (complex)	component>
ITGB4	alpha6/beta4 (cleaved) Integrin/Laminin (complex)	component>
Laminin Alpha	alpha6/beta4 (cleaved) Integrin/Laminin (complex)	component>
Laminin Beta	alpha6/beta4 (cleaved) Integrin/Laminin (complex)	component>
ITGA6	alpha6/beta4 (cleaved) Integrin/Laminin (complex)	component>
Laminin Gamma	alpha6/beta4 (cleaved) Integrin/Laminin (complex)	component>
SMURF2	SMAD2/SMURF2 (complex)	component>
SMAD2	SMAD2/SMURF2 (complex)	component>
RAC1	RAC1/GTP (complex)	component>
ZBTB17	SMAD2-3/SMAD4/MYC/Max/MIZ-1 (complex)	component>
SMAD2-3-active	SMAD2-3/SMAD4/MYC/Max/MIZ-1 (complex)	component>
SMAD4	SMAD2-3/SMAD4/MYC/Max/MIZ-1 (complex)	component>
MYC	SMAD2-3/SMAD4/MYC/Max/MIZ-1 (complex)	component>
MAX	SMAD2-3/SMAD4/MYC/Max/MIZ-1 (complex)	component>
PI3K-gamma/p101 (complex)	PI3K Class IB family (family)	member>
PI3K-gamma/p84 (complex)	PI3K Class IB family (family)	member>
JAG1	NECD/Jagged 1 (complex)	component>
NOTCH1	NECD/Jagged 1 (complex)	component>
ITGA2B	alphaIIb/beta3 Integrin/paxillin/GIT1 (complex)	component>
ITGB3	alphaIIb/beta3 Integrin/paxillin/GIT1 (complex)	component>
GIT1	alphaIIb/beta3 Integrin/paxillin/GIT1 (complex)	component>
PXN	alphaIIb/beta3 Integrin/paxillin/GIT1 (complex)	component>
INCENP	Chromosomal passenger complex (complex)	component>
BIRC5	Chromosomal passenger complex (complex)	component>
AURKB	Chromosomal passenger complex (complex)	component>
CDCA8	Chromosomal passenger complex (complex)	component>
TCR-alpha	TCR/CD3/MHC I/CD8 (complex)	component>
CD8B	TCR/CD3/MHC I/CD8 (complex)	component>
CD3D	TCR/CD3/MHC I/CD8 (complex)	component>
CD3G	TCR/CD3/MHC I/CD8 (complex)	component>
CD247	TCR/CD3/MHC I/CD8 (complex)	component>
P04439	TCR/CD3/MHC I/CD8 (complex)	component>
CD8A	TCR/CD3/MHC I/CD8 (complex)	component>
peptide	TCR/CD3/MHC I/CD8 (complex)	component>
B2M	TCR/CD3/MHC I/CD8 (complex)	component>
TCR-beta	TCR/CD3/MHC I/CD8 (complex)	component>
CD3E	TCR/CD3/MHC I/CD8 (complex)	component>
FLT4	VEGFR3/VEGFD/Type I Collagen/alpha2/beta1 Integrin (complex)	component>
alpha2/beta1 Integrin (complex)	VEGFR3/VEGFD/Type I Collagen/alpha2/beta1 Integrin (complex)	component>
COL1A1	VEGFR3/VEGFD/Type I Collagen/alpha2/beta1 Integrin (complex)	component>
COL1A2	VEGFR3/VEGFD/Type I Collagen/alpha2/beta1 Integrin (complex)	component>
FIGF	VEGFR3/VEGFD/Type I Collagen/alpha2/beta1 Integrin (complex)	component>
ATF2	ATF2/c-Jun (complex)	component>
JUN	ATF2/c-Jun (complex)	component>
GRB2	GRB2/SOS1 (complex)	component>
SOS1	GRB2/SOS1 (complex)	component>
VEGFA	VEGFR2 homodimer/VEGFA homodimer (complex)	component>
KDR	VEGFR2 homodimer/VEGFA homodimer (complex)	component>
CTNNB1	LEF1/beta catenin (complex)	component>
LEF1	LEF1/beta catenin (complex)	component>
GATAD2A	NuRD/MBD2/PRMT5 Complex (complex)	component>
MTA2	NuRD/MBD2/PRMT5 Complex (complex)	component>
MBD2	NuRD/MBD2/PRMT5 Complex (complex)	component>
HDAC2	NuRD/MBD2/PRMT5 Complex (complex)	component>
RBBP4	NuRD/MBD2/PRMT5 Complex (complex)	component>
PRMT5/MEP50 (complex)	NuRD/MBD2/PRMT5 Complex (complex)	component>
HDAC1	NuRD/MBD2/PRMT5 Complex (complex)	component>
CHD4	NuRD/MBD2/PRMT5 Complex (complex)	component>
CHD3	NuRD/MBD2/PRMT5 Complex (complex)	component>
RBBP7	NuRD/MBD2/PRMT5 Complex (complex)	component>
GATAD2B	NuRD/MBD2/PRMT5 Complex (complex)	component>
ERBB2	ErbB2/ErbB3/neuregulin 1 beta (complex)	component>
ERBB3	ErbB2/ErbB3/neuregulin 1 beta (complex)	component>
NRG1-6	ErbB2/ErbB3/neuregulin 1 beta (complex)	component>
GDNF	RET9/GFRalpha1/GDNF/IRS1 (complex)	component>
RET9	RET9/GFRalpha1/GDNF/IRS1 (complex)	component>
IRS1	RET9/GFRalpha1/GDNF/IRS1 (complex)	component>
GFRA1	RET9/GFRalpha1/GDNF/IRS1 (complex)	component>
PRC1-2	PLK1/PRC1-2 (complex)	component>
PLK1	PLK1/PRC1-2 (complex)	component>
NF1	ATF2/BRCA1/Oct-1/Neurofibromin (complex)	component>
POU2F1	ATF2/BRCA1/Oct-1/Neurofibromin (complex)	component>
ATF2	ATF2/BRCA1/Oct-1/Neurofibromin (complex)	component>
BRCA1	ATF2/BRCA1/Oct-1/Neurofibromin (complex)	component>
RASA1	RasGAP/Csk (complex)	component>
CSK	RasGAP/Csk (complex)	component>
CTHRC1	WNT3A-WNT5A/FZD5-FZD6/ROR2(dimer)/CTHRC1(trimer) (complex)	component>
ROR2	WNT3A-WNT5A/FZD5-FZD6/ROR2(dimer)/CTHRC1(trimer) (complex)	component>
WNT3A-WNT5A	WNT3A-WNT5A/FZD5-FZD6/ROR2(dimer)/CTHRC1(trimer) (complex)	component>
PVRL2	nectin-2(dimer)/I-afadin/I-afadin/nectin-2(dimer/I-afadin/I-afadin (complex)	component>
MLLT4	nectin-2(dimer)/I-afadin/I-afadin/nectin-2(dimer/I-afadin/I-afadin (complex)	component>
alphaM/beta2 Integrin (complex)	uPA/uPAR/alphaM/beta2 Integrin/Fibrinogen (complex)	component>
FGA	uPA/uPAR/alphaM/beta2 Integrin/Fibrinogen (complex)	component>
PLAUR	uPA/uPAR/alphaM/beta2 Integrin/Fibrinogen (complex)	component>
FGG	uPA/uPAR/alphaM/beta2 Integrin/Fibrinogen (complex)	component>
PLAU	uPA/uPAR/alphaM/beta2 Integrin/Fibrinogen (complex)	component>
FGB	uPA/uPAR/alphaM/beta2 Integrin/Fibrinogen (complex)	component>
TERT	Telomerase/EST1B (complex)	component>
TER (rna)	Telomerase/EST1B (complex)	component>
HSP90AA1	Telomerase/EST1B (complex)	component>
PTGES3	Telomerase/EST1B (complex)	component>
DKC1	Telomerase/EST1B (complex)	component>
SMG5	Telomerase/EST1B (complex)	component>
CEBPB	CEBPB/PTGES2/Cbp/p300 (complex)	component>
PTGES2	CEBPB/PTGES2/Cbp/p300 (complex)	component>
NGF	NGF (dimer) (complex)	component>
CFLAR-2	FASLG/FAS (trimer)/FADD/FADD/CASP8/c-FLIPS (complex)	component>
FASLG	FASLG/FAS (trimer)/FADD/FADD/CASP8/c-FLIPS (complex)	component>
FADD	FASLG/FAS (trimer)/FADD/FADD/CASP8/c-FLIPS (complex)	component>
CASP8	FASLG/FAS (trimer)/FADD/FADD/CASP8/c-FLIPS (complex)	component>
FAS	FASLG/FAS (trimer)/FADD/FADD/CASP8/c-FLIPS (complex)	component>
HLA-DRA	peptide/MHC II (complex)	component>
peptide	peptide/MHC II (complex)	component>
P04229	peptide/MHC II (complex)	component>
FGFR2c/FGF2 (complex)	FGFR-FGF2 complex (family)	member>
FGFR4/FGF2 (complex)	FGFR-FGF2 complex (family)	member>
FGFR3c/FGF2 (complex)	FGFR-FGF2 complex (family)	member>
FGFR1c/FGF2 (complex)	FGFR-FGF2 complex (family)	member>
FGFR1b/FGF2 (complex)	FGFR-FGF2 complex (family)	member>
NCOA2	beta catenin/AR/T-DHT/TIF2 (complex)	component>
CTNNB1	beta catenin/AR/T-DHT/TIF2 (complex)	component>
AR	beta catenin/AR/T-DHT/TIF2 (complex)	component>
TGFBR3	TGFB/TGFBR2/betaglycan (complex)	component>
TGFB family (dimer) (family)	TGFB/TGFBR2/betaglycan (complex)	component>
TGFBR2	TGFB/TGFBR2/betaglycan (complex)	component>
JAM3	alphaM/beta2 Integrin/JAM3 (complex)	component>
alphaM/beta2 Integrin (complex)	alphaM/beta2 Integrin/JAM3 (complex)	component>
STK11	LKB1/MO25/STRADA-STRADB (complex)	component>
CAB39	LKB1/MO25/STRADA-STRADB (complex)	component>
RhoA-B_C	RhoA-B-C/GTP (complex)	component>
NOTCH1	NOTCH1 heterodimer (complex)	component>
SMAD2-3-active	SMAD2-3/SMAD4 (complex)	component>
SMAD4	SMAD2-3/SMAD4 (complex)	component>
SKP2	Cbp/p300/SKP2 (complex)	component>
SMAD6	SMAD6/SMURF1 (complex)	component>
SMURF1	SMAD6/SMURF1 (complex)	component>
TGFB1	TGFB1 (dimer) (complex)	component>
DCC	netrin 1/DCC/FAK/Fyn (complex)	component>
NTN1	netrin 1/DCC/FAK/Fyn (complex)	component>
PTK2	netrin 1/DCC/FAK/Fyn (complex)	component>
FYN	netrin 1/DCC/FAK/Fyn (complex)	component>
GRB2	GRB2/DOCK4/Dynamin 2 (complex)	component>
DNM2	GRB2/DOCK4/Dynamin 2 (complex)	component>
DOCK4	GRB2/DOCK4/Dynamin 2 (complex)	component>
FZR1	APC/C/HCDH1 (complex)	component>
APC/C (complex)	APC/C/HCDH1 (complex)	component>
IL5RA	IL5/IL5RA/CSF2RB (hexamer) (complex)	component>
IL5	IL5/IL5RA/CSF2RB (hexamer) (complex)	component>
CSF2RB	IL5/IL5RA/CSF2RB (hexamer) (complex)	component>
AGTR1	Angiotensin II/AGTR1 (complex)	component>
THBS2	alpha6/beta1 Integrin/Thrombospondin-2 (complex)	component>
alpha6/beta1 Integrin (complex)	alpha6/beta1 Integrin/Thrombospondin-2 (complex)	component>
SMAD1	SMAD1/SMAD1/SMAD4 (complex)	component>
SMAD4	SMAD1/SMAD1/SMAD4 (complex)	component>
INSR	Insulin Receptor/Insulin (complex)	component>
INS	Insulin Receptor/Insulin (complex)	component>
VEGFA	VEGFR2 homodimer/VEGFA homodimer/IQGAP1/Cadherin/beta catenin (complex)	component>
KDR	VEGFR2 homodimer/VEGFA homodimer/IQGAP1/Cadherin/beta catenin (complex)	component>
CTNNB1	VEGFR2 homodimer/VEGFA homodimer/IQGAP1/Cadherin/beta catenin (complex)	component>
IQGAP1	VEGFR2 homodimer/VEGFA homodimer/IQGAP1/Cadherin/beta catenin (complex)	component>
CDH5	VEGFR2 homodimer/VEGFA homodimer/IQGAP1/Cadherin/beta catenin (complex)	component>
LAMC1	Laminin 8 (complex)	component>
LAMA4	Laminin 8 (complex)	component>
LAMB1	Laminin 8 (complex)	component>
SMAD4	SMAD3/SMAD4/ATF2 (complex)	component>
ATF2	SMAD3/SMAD4/ATF2 (complex)	component>
SMAD3	SMAD3/SMAD4/ATF2 (complex)	component>
PIAS1	STAT1 (dimer)/PIAS1 (complex)	component>
STAT1	STAT1 (dimer)/PIAS1 (complex)	component>
COPA	CD4/HIV Nef/AP2/vacuolar proton-transporting V-type ATPase complex/Coatomer protein complex/ARF1/GTP (complex)	component>
CD4	CD4/HIV Nef/AP2/vacuolar proton-transporting V-type ATPase complex/Coatomer protein complex/ARF1/GTP (complex)	component>
CLTB	CD4/HIV Nef/AP2/vacuolar proton-transporting V-type ATPase complex/Coatomer protein complex/ARF1/GTP (complex)	component>
COP	CD4/HIV Nef/AP2/vacuolar proton-transporting V-type ATPase complex/Coatomer protein complex/ARF1/GTP (complex)	component>
ARF1	CD4/HIV Nef/AP2/vacuolar proton-transporting V-type ATPase complex/Coatomer protein complex/ARF1/GTP (complex)	component>
CLTA	CD4/HIV Nef/AP2/vacuolar proton-transporting V-type ATPase complex/Coatomer protein complex/ARF1/GTP (complex)	component>
vacuolar proton-transporting V-type ATPase complex (complex)	CD4/HIV Nef/AP2/vacuolar proton-transporting V-type ATPase complex/Coatomer protein complex/ARF1/GTP (complex)	component>
HIV Nef	CD4/HIV Nef/AP2/vacuolar proton-transporting V-type ATPase complex/Coatomer protein complex/ARF1/GTP (complex)	component>
AP2 (complex)	CD4/HIV Nef/AP2/vacuolar proton-transporting V-type ATPase complex/Coatomer protein complex/ARF1/GTP (complex)	component>
TIAM1	RAS family/GTP/Tiam1 (complex)	component>
FOXO1	FOXO1/14-3-3 family (complex)	component>
PARD6A	TGFB/TGFBR2/TGFBR1/Par6/occludin (complex)	component>
OCLN	TGFB/TGFBR2/TGFBR1/Par6/occludin (complex)	component>
TGFBR1	TGFB/TGFBR2/TGFBR1/Par6/occludin (complex)	component>
TGFB family (dimer) (family)	TGFB/TGFBR2/TGFBR1/Par6/occludin (complex)	component>
TGFBR2	TGFB/TGFBR2/TGFBR1/Par6/occludin (complex)	component>
CRK	Ephrin A5/EPHA3/Crk (complex)	component>
EPHA3	Ephrin A5/EPHA3/Crk (complex)	component>
EFNA5	Ephrin A5/EPHA3/Crk (complex)	component>
KSR1	KSR/14-3-3 /MEK1-2 (complex)	component>
ANGPT1	Tie2/Ang1 (complex)	component>
TEK	Tie2/Ang1 (complex)	component>
CFLAR	FASLG/FAS (trimer)/FADD/FADD/CFLIP (complex)	component>
FASLG	FASLG/FAS (trimer)/FADD/FADD/CFLIP (complex)	component>
FADD	FASLG/FAS (trimer)/FADD/FADD/CFLIP (complex)	component>
FAS	FASLG/FAS (trimer)/FADD/FADD/CFLIP (complex)	component>
CD40	CD40/CD40L (trimer)/TRAF2 (trimer)/TRAF1 (complex)	component>
TRAF1	CD40/CD40L (trimer)/TRAF2 (trimer)/TRAF1 (complex)	component>
TRAF2	CD40/CD40L (trimer)/TRAF2 (trimer)/TRAF1 (complex)	component>
CD40LG	CD40/CD40L (trimer)/TRAF2 (trimer)/TRAF1 (complex)	component>
SUMO1	SUMO1/HDAC1 (complex)	component>
HDAC1	SUMO1/HDAC1 (complex)	component>
RPS6KB1	eIF3/p70S6K (complex)	component>
eIF3 (complex)	eIF3/p70S6K (complex)	component>
TNFRSF1A	TNFR1A/Caspase 2/TNF-alpha/FADD/TRADD/RIP/cIAP2/TRAF1/TRAF2/Ask1/RAIDD (complex)	component>
CRADD	TNFR1A/Caspase 2/TNF-alpha/FADD/TRADD/RIP/cIAP2/TRAF1/TRAF2/Ask1/RAIDD (complex)	component>
MAP3K5	TNFR1A/Caspase 2/TNF-alpha/FADD/TRADD/RIP/cIAP2/TRAF1/TRAF2/Ask1/RAIDD (complex)	component>
TNF	TNFR1A/Caspase 2/TNF-alpha/FADD/TRADD/RIP/cIAP2/TRAF1/TRAF2/Ask1/RAIDD (complex)	component>
CASP2	TNFR1A/Caspase 2/TNF-alpha/FADD/TRADD/RIP/cIAP2/TRAF1/TRAF2/Ask1/RAIDD (complex)	component>
TRAF1	TNFR1A/Caspase 2/TNF-alpha/FADD/TRADD/RIP/cIAP2/TRAF1/TRAF2/Ask1/RAIDD (complex)	component>
RIPK1	TNFR1A/Caspase 2/TNF-alpha/FADD/TRADD/RIP/cIAP2/TRAF1/TRAF2/Ask1/RAIDD (complex)	component>
TRADD	TNFR1A/Caspase 2/TNF-alpha/FADD/TRADD/RIP/cIAP2/TRAF1/TRAF2/Ask1/RAIDD (complex)	component>
BIRC3	TNFR1A/Caspase 2/TNF-alpha/FADD/TRADD/RIP/cIAP2/TRAF1/TRAF2/Ask1/RAIDD (complex)	component>
FADD	TNFR1A/Caspase 2/TNF-alpha/FADD/TRADD/RIP/cIAP2/TRAF1/TRAF2/Ask1/RAIDD (complex)	component>
TRAF2	TNFR1A/Caspase 2/TNF-alpha/FADD/TRADD/RIP/cIAP2/TRAF1/TRAF2/Ask1/RAIDD (complex)	component>
PAK1	PAK1/Aurora A (complex)	component>
AURKA	PAK1/Aurora A (complex)	component>
NCAM1	FGFR4-FGF complex/NCAM (complex)	component>
FGFR4-FGF complex (family)	FGFR4-FGF complex/NCAM (complex)	component>
CTNND1	N-cadherin/Ca2+/beta catenin-gamma catenin/alpha catenin/p120 catenin (complex)	component>
CDH2	N-cadherin/Ca2+/beta catenin-gamma catenin/alpha catenin/p120 catenin (complex)	component>
CTNNA1	N-cadherin/Ca2+/beta catenin-gamma catenin/alpha catenin/p120 catenin (complex)	component>
AKT1S1	mTOR/GBL/PRAS40/DEPTOR (complex)	component>
MTOR	mTOR/GBL/PRAS40/DEPTOR (complex)	component>
MLST8	mTOR/GBL/PRAS40/DEPTOR (complex)	component>
DEPTOR	mTOR/GBL/PRAS40/DEPTOR (complex)	component>
LRP6	WNT3A/FZD1/LRP6 (complex)	component>
FZD1	WNT3A/FZD1/LRP6 (complex)	component>
WNT3A	WNT3A/FZD1/LRP6 (complex)	component>
NGF	NGF (dimer)/TRKA/MATK (complex)	component>
NTRK1-2	NGF (dimer)/TRKA/MATK (complex)	component>
MATK	NGF (dimer)/TRKA/MATK (complex)	component>
TNFRSF1A	sTNF-alpha/TNFR1A/FAN/NSMASE (complex)	component>
NSMAF	sTNF-alpha/TNFR1A/FAN/NSMASE (complex)	component>
TNF	sTNF-alpha/TNFR1A/FAN/NSMASE (complex)	component>
SMPD2	sTNF-alpha/TNFR1A/FAN/NSMASE (complex)	component>
TNC	alpha8/beta1 Integrin/Tenascin C (complex)	component>
alpha8/beta1 Integrin (complex)	alpha8/beta1 Integrin/Tenascin C (complex)	component>
PAK1	PAK1 (dimer) (complex)	component>
PXN	Crk/p130 Cas/Paxillin/FAK1 (complex)	component>
CRK	Crk/p130 Cas/Paxillin/FAK1 (complex)	component>
BCAR1	Crk/p130 Cas/Paxillin/FAK1 (complex)	component>
PTK2	Crk/p130 Cas/Paxillin/FAK1 (complex)	component>
RIPK1	RIP/MEKK3 (complex)	component>
MAP3K3	RIP/MEKK3 (complex)	component>
EPHA5	Ephrin A5/EPHA5 (complex)	component>
EFNA5	Ephrin A5/EPHA5 (complex)	component>
LCK	IL2/IL2R alpha/beta/gamma/JAK1/LCK/JAK3/SHC/GRB2/SOS1/GAB2/ERK1-2 (complex)	component>
IL2	IL2/IL2R alpha/beta/gamma/JAK1/LCK/JAK3/SHC/GRB2/SOS1/GAB2/ERK1-2 (complex)	component>
SHC1	IL2/IL2R alpha/beta/gamma/JAK1/LCK/JAK3/SHC/GRB2/SOS1/GAB2/ERK1-2 (complex)	component>
GRB2	IL2/IL2R alpha/beta/gamma/JAK1/LCK/JAK3/SHC/GRB2/SOS1/GAB2/ERK1-2 (complex)	component>
GAB2	IL2/IL2R alpha/beta/gamma/JAK1/LCK/JAK3/SHC/GRB2/SOS1/GAB2/ERK1-2 (complex)	component>
ERK1-2-active	IL2/IL2R alpha/beta/gamma/JAK1/LCK/JAK3/SHC/GRB2/SOS1/GAB2/ERK1-2 (complex)	component>
IL2RA	IL2/IL2R alpha/beta/gamma/JAK1/LCK/JAK3/SHC/GRB2/SOS1/GAB2/ERK1-2 (complex)	component>
JAK1	IL2/IL2R alpha/beta/gamma/JAK1/LCK/JAK3/SHC/GRB2/SOS1/GAB2/ERK1-2 (complex)	component>
IL2RB	IL2/IL2R alpha/beta/gamma/JAK1/LCK/JAK3/SHC/GRB2/SOS1/GAB2/ERK1-2 (complex)	component>
SOS1	IL2/IL2R alpha/beta/gamma/JAK1/LCK/JAK3/SHC/GRB2/SOS1/GAB2/ERK1-2 (complex)	component>
JAK3	IL2/IL2R alpha/beta/gamma/JAK1/LCK/JAK3/SHC/GRB2/SOS1/GAB2/ERK1-2 (complex)	component>
IL2RG	IL2/IL2R alpha/beta/gamma/JAK1/LCK/JAK3/SHC/GRB2/SOS1/GAB2/ERK1-2 (complex)	component>
STAT5A/B (dimer) (complex)	STAT5 (dimer)-active (family)	member>
STAT5A (dimer) (complex)	STAT5 (dimer)-active (family)	member>
STAT5B (dimer) active (complex)	STAT5 (dimer)-active (family)	member>
GOSR2	ARF1/GDP/Membrin/GBF1/p115/Brefeldin A (complex)	component>
ARF1	ARF1/GDP/Membrin/GBF1/p115/Brefeldin A (complex)	component>
USO1	ARF1/GDP/Membrin/GBF1/p115/Brefeldin A (complex)	component>
GBF1	ARF1/GDP/Membrin/GBF1/p115/Brefeldin A (complex)	component>
CaMK II delta B	HDAC4/CaMK II delta B (complex)	component>
HDAC4	HDAC4/CaMK II delta B (complex)	component>
MYL2	myosin II complex (complex)	component>
JAM3	JAM3 homodimer (complex)	component>
Q8N726	dNp63a (tetramer)/p14ARF (complex)	component>
TP63-2	dNp63a (tetramer)/p14ARF (complex)	component>
STK39	PKC theta/SPAK (complex)	component>
PRKCQ	PKC theta/SPAK (complex)	component>
TP63	TAp63a (tetramer) (complex)	component>
ANGPTL3	alphav/beta3 Integrin/ANGPTL3 (complex)	component>
ITGAV	alphav/beta3 Integrin/ANGPTL3 (complex)	component>
ITGB3	alphav/beta3 Integrin/ANGPTL3 (complex)	component>
PIK3R1	PI3K (complex)	component>
PIK3CA	PI3K (complex)	component>
PIP5K1A	PIP5K1A (complex)	component>
STAT6	STAT6 (dimer) (complex)	component>
TLE1	TLE1/LEF1 (complex)	component>
LEF1	TLE1/LEF1 (complex)	component>
TCEB2	VHL/Elongin B/Elongin C/RBX1/CUL2 (complex)	component>
TCEB1	VHL/Elongin B/Elongin C/RBX1/CUL2 (complex)	component>
RBX1	VHL/Elongin B/Elongin C/RBX1/CUL2 (complex)	component>
VHL	VHL/Elongin B/Elongin C/RBX1/CUL2 (complex)	component>
CUL2	VHL/Elongin B/Elongin C/RBX1/CUL2 (complex)	component>
TP73-8	dNp73a (tetramer) (complex)	component>
PDGFA-B-C (complex)	PDGF/PDGFRA/Shf (complex)	component>
SHF	PDGF/PDGFRA/Shf (complex)	component>
PDGFRA	PDGF/PDGFRA/Shf (complex)	component>
BIRC2	cIAP1/cIAP2/TRAF2/TRAF3 (complex)	component>
TRAF3	cIAP1/cIAP2/TRAF2/TRAF3 (complex)	component>
BIRC3	cIAP1/cIAP2/TRAF2/TRAF3 (complex)	component>
TRAF2	cIAP1/cIAP2/TRAF2/TRAF3 (complex)	component>
TNC	Tenascin C (complex)	component>
STAT4	STAT4 (dimer) (complex)	component>
TNFRSF1A	sTNF-alpha/TNFR1A/TRADD/TRAF2 (complex)	component>
TNF	sTNF-alpha/TNFR1A/TRADD/TRAF2 (complex)	component>
TRAF2	sTNF-alpha/TNFR1A/TRADD/TRAF2 (complex)	component>
TRADD	sTNF-alpha/TNFR1A/TRADD/TRAF2 (complex)	component>
ACTN4	RAB5/GTP/RNTRE/alpha actinin 4 (complex)	component>
USP6NL	RAB5/GTP/RNTRE/alpha actinin 4 (complex)	component>
RAB5A	RAB5/GTP/RNTRE/alpha actinin 4 (complex)	component>
YWHAZ	IL3/IL3RA/CSF2RB (dodecamer)/YWHAZ/SHC (complex)	component>
CSF2RB	IL3/IL3RA/CSF2RB (dodecamer)/YWHAZ/SHC (complex)	component>
SHC1	IL3/IL3RA/CSF2RB (dodecamer)/YWHAZ/SHC (complex)	component>
IL3	IL3/IL3RA/CSF2RB (dodecamer)/YWHAZ/SHC (complex)	component>
IL3RA	IL3/IL3RA/CSF2RB (dodecamer)/YWHAZ/SHC (complex)	component>
DNM2	Dynamin 2/GTP (complex)	component>
PLAUR	uPA/uPAR/alphav/beta3 Integrin (complex)	component>
alphav/beta3 Integrin (complex)	uPA/uPAR/alphav/beta3 Integrin (complex)	component>
PLAU	uPA/uPAR/alphav/beta3 Integrin (complex)	component>
MAP3K5	AKT1/ASK1 (complex)	component>
AKT1	AKT1/ASK1 (complex)	component>
IHH	IHH N/Hhip (complex)	component>
HHIP	IHH N/Hhip (complex)	component>
TAB2	TRAF6/TAK1/TAB1/TAB2 (complex)	component>
MAP3K7	TRAF6/TAK1/TAB1/TAB2 (complex)	component>
TRAF6	TRAF6/TAK1/TAB1/TAB2 (complex)	component>
TAB1	TRAF6/TAK1/TAB1/TAB2 (complex)	component>
VEGFA	VEGFR2 homodimer/VEGFA homodimer/Frs2/GRB2 (complex)	component>
FRS2	VEGFR2 homodimer/VEGFA homodimer/Frs2/GRB2 (complex)	component>
KDR	VEGFR2 homodimer/VEGFA homodimer/Frs2/GRB2 (complex)	component>
GRB2	VEGFR2 homodimer/VEGFA homodimer/Frs2/GRB2 (complex)	component>
IL2R gamma cytokines	IL2R gamma cytokines/IL2R gamma (complex)	component>
IL2RG	IL2R gamma cytokines/IL2R gamma (complex)	component>
EGF	EGF/EGFR dimer (complex)	component>
EGFR	EGF/EGFR dimer (complex)	component>
CXCL13	CXCL13/CXCR3 (complex)	component>
CXCR3	CXCL13/CXCR3 (complex)	component>
GDF2	BMP9/BMPR2/Endoglin/ALK1 (dimer) (complex)	component>
ACVRL1	BMP9/BMPR2/Endoglin/ALK1 (dimer) (complex)	component>
ENG	BMP9/BMPR2/Endoglin/ALK1 (dimer) (complex)	component>
BMPR2	BMP9/BMPR2/Endoglin/ALK1 (dimer) (complex)	component>
ITGB7	alpha4/beta7 Integrin/Paxillin (complex)	component>
ITGA4	alpha4/beta7 Integrin/Paxillin (complex)	component>
PXN	alpha4/beta7 Integrin/Paxillin (complex)	component>
ARF6	ARF6/GDP (complex)	component>
RAD1	RPA/ATR/ATRIP/RAD17/RFC2-5/9-1-1 (complex)	component>
ATRIP	RPA/ATR/ATRIP/RAD17/RFC2-5/9-1-1 (complex)	component>
RAD17	RPA/ATR/ATRIP/RAD17/RFC2-5/9-1-1 (complex)	component>
RFC4	RPA/ATR/ATRIP/RAD17/RFC2-5/9-1-1 (complex)	component>
RPA1	RPA/ATR/ATRIP/RAD17/RFC2-5/9-1-1 (complex)	component>
RFC5	RPA/ATR/ATRIP/RAD17/RFC2-5/9-1-1 (complex)	component>
RAD9A	RPA/ATR/ATRIP/RAD17/RFC2-5/9-1-1 (complex)	component>
ATR	RPA/ATR/ATRIP/RAD17/RFC2-5/9-1-1 (complex)	component>
RPA2	RPA/ATR/ATRIP/RAD17/RFC2-5/9-1-1 (complex)	component>
RFC3	RPA/ATR/ATRIP/RAD17/RFC2-5/9-1-1 (complex)	component>
HUS1	RPA/ATR/ATRIP/RAD17/RFC2-5/9-1-1 (complex)	component>
RFC2	RPA/ATR/ATRIP/RAD17/RFC2-5/9-1-1 (complex)	component>
BOC	SHH Np/Cholesterol/BOC (complex)	component>
SHH	SHH Np/Cholesterol/BOC (complex)	component>
NFATC3	NFAT4/CK1 alpha (complex)	component>
CSNK1A1	NFAT4/CK1 alpha (complex)	component>
VEGF/VEGFR2 (dimer) (complex)	alphav/beta3 Integrin/VEGF/VEGFR2 (dimer) (complex)	component>
alphav/beta3 Integrin (complex)	alphav/beta3 Integrin/VEGF/VEGFR2 (dimer) (complex)	component>
PVRL2	nectin-2(dimer)/I-afadin/I-afadin (complex)	component>
MLLT4	nectin-2(dimer)/I-afadin/I-afadin (complex)	component>
GNB1	TP alpha/TGM2/GDP/G beta/gamma (complex)	component>
TBXA2R-2	TP alpha/TGM2/GDP/G beta/gamma (complex)	component>
TGM2	TP alpha/TGM2/GDP/G beta/gamma (complex)	component>
GNG2	TP alpha/TGM2/GDP/G beta/gamma (complex)	component>
TXA2-R family-inactive	TXA2/TXA2-R family (complex)	component>
BCL6	IRF4/BCL6 (complex)	component>
IRF4	IRF4/BCL6 (complex)	component>
KLHL12	KLHL12/Cul3/DVL (complex)	component>
CUL3	KLHL12/Cul3/DVL (complex)	component>
WNT5A	WNT5A/ROR2 (complex)	component>
ROR2	WNT5A/ROR2 (complex)	component>
FOS	JUN/FOS/CRTC1 (complex)	component>
JUN	JUN/FOS/CRTC1 (complex)	component>
CRTC1	JUN/FOS/CRTC1 (complex)	component>
EGFR	EGFR/EGFR/EGF/EGF/NCK1-2/PAK1 (complex)	component>
