gene_id	DTB-999_Baseline
DLST	316.4127761
DLX1	639.3592065
DLX2	15.70962871
DLX3	3.150654965
DLX4	3.917553096
DLX5	61.81190544
DLX6AS	0
DLX6	3.244068849
DMAP1	815.5660666
DMBT1	0
DMBX1	0
DMC1	0
DMD	10528.78524
DMGDH	8.167151514
DMKN	0
DMP1	0
DMPK	272.5056064
DMRT1	0
DMRT2	0.7959536217
DMRT3	0
DMRTA1	21.98723951
DMRTA2	0
DMRTB1	0
DMRTC1B	0
DMRTC1	0
DMRTC2	0
DMTF1	134.1649912
DMWD	123.9457028
DMXL1	1890.872658
DMXL2	382.220028
DNA2	1.051977085
DNAH10	25.38092084
DNAH11	0
DNAH12	9.18127645
DNAH14	247.3669863
DNAH17	0.6648383845
DNAH1	23.00283852
DNAH2	11.98710337
DNAH3	0.05659944877
DNAH5	18.17972806
DNAH6	5.139269234
DNAH7	55.25828962
DNAH8	2.916984678
DNAH9	59.59411293
DNAI1	10.72073089
DNAI2	0
DNAJA1	10373.70982
DNAJA2	52.54478136
DNAJA3	911.3542908
DNAJA4	30.37873942
DNAJB11	3738.87795
DNAJB12	6.511748764
DNAJB13	0
DNAJB14	421.9974812
DNAJB1	203.3653002
DNAJB2	3574.140306
DNAJB3	0
DNAJB4	20.23210612
DNAJB5	80.25655208
DNAJB6	499.5006016
DNAJB7	19.44633916
DNAJB8	0
DNAJB9	1240.837188
DNAJC10	236.3427416
DNAJC11	311.5851458
DNAJC12	5.79119162
DNAJC13	376.6082692
DNAJC14	749.986805
DNAJC15	35.4562147
DNAJC16	427.694156
DNAJC17	183.4366051
DNAJC18	31.42139874
DNAJC19	2272.375427
DNAJC1	824.0371002
DNAJC21	2247.746449
DNAJC22	7.435889592
DNAJC24	431.8074271
DNAJC25-GNG10	0
DNAJC25	305.5657131
DNAJC27	131.603999
DNAJC28	2.853621486
DNAJC2	1400.513767
DNAJC30	56.15908678
DNAJC3	637.6081251
DNAJC4	938.6325709
DNAJC5B	3.212183523
DNAJC5G	0
DNAJC5	1140.265709
DNAJC6	41.3970812
DNAJC7	146.1898921
DNAJC8	2499.78381
DNAJC9	3356.267068
DNAL1	109.2657039
DNAL4	292.0892607
DNALI1	518.0931811
DNASE1L1	284.2672316
DNASE1L2	22.1067172
DNASE1L3	116.3430796
DNASE1	207.611558
DNASE2B	56.7377896
DNASE2	722.1065894
DND1	79.02122562
DNER	1.569245736
DNHD1	131.2661848
DNLZ	53.43730486
DNM1L	379.4132303
DNM1P35	47.36056223
DNM1	21.34820361
DNM2	88.02012616
DNM3	39.08331604
DNMBP	0.02800373822
DNMT1	529.7665754
DNMT3A	253.3331038
DNMT3B	220.3102887
DNMT3L	0
DNPEP	299.872514
DNTTIP1	565.8408393
DNTTIP2	984.7601318
DNTT	0
DOC2A	21.42114423
DOC2B	3.984698579
DOCK10	142.3514204
DOCK11	18.73108385
DOCK1	182.4406245
DOCK2	7.206252087
DOCK3	58.00058159
DOCK4	275.7205277
DOCK5	239.9881386
DOCK6	56.77990192
DOCK7	463.2708437
DOCK8	1827.952449
DOCK9	779.0971602
DOHH	86.00122914
DOK1	32.63052251
DOK2	17.66532192
DOK3	7.374553996
DOK4	30.75113847
DOK5	12.27768373
DOK6	66.49168526
DOK7	0
DOLK	598.4562623
DOLPP1	86.4099532
DOM3Z	597.503804
DONSON	61.93910692
DOPEY1	31.70545482
DOPEY2	104.1595992
DOT1L	169.4268145
DPAGT1	2552.998753
DPCD	752.7847547
DPCR1	0
DPEP1	0
DPEP2	0.9940744769
DPEP3	0
DPF1	1.331059576
DPF2	946.3381054
DPF3	0.9321138002
DPH1	222.2472172
DPH2	701.4371143
DPH3B	145.6629622
DPH3	366.7314716
DPH5	19.76240584
DPM1	439.1853708
DPM2	137.574879
DPM3	4508.868034
DPP10	0
DPP3	825.0705673
DPP4	1.6721039
DPP6	0
DPP7	1325.784658
DPP8	139.1919269
DPP9	295.1784671
DPPA2	0
DPPA3	0
DPPA4	0
DPPA5	0
DPRXP4	142.9908269
DPRX	0
DPT	31.3535086
DPY19L1	37.64029727
DPY19L2P1	2.859180989
DPY19L2P2	102.6723829
DPY19L2P4	38.15729571
DPY19L2	34.97596481
DPY19L3	150.3918811
DPY19L4	242.3002641
DPY30	5777.667307
DPYD	19.1360546
DPYSL2	293.4032812
DPYSL3	307.2102216
DPYSL4	0
DPYSL5	0
DPYS	0
DQX1	0
DR1	145.5951861
DRAM1	72.00599042
DRAM2	326.4047641
DRAP1	176.606594
DRD1	0
DRD2	0
DRD3	0
DRD4	0
DRD5	0
DRG1	1300.402073
DRG2	10.88374601
DRGX	0
DRP2	6.778606683
DSC1	0.6778502212
DSC2	701.4077268
DSC3	0
DSCAML1	0.1263798135
DSCAM	0.1234637147
DSCC1	113.0227215
DSCR10	0
DSCR3	54.92372143
DSCR4	0
DSCR6	25.53720089
DSCR8	0
DSCR9	24.09196331
DSEL	20.93255007
DSE	1068.600772
DSG1	2.53591155
DSG2	332.1590012
DSG3	16.18328489
DSG4	0
DSN1	1153.238905
DSPP	0
DSP	843.706124
DSTN	1854.275891
DSTYK	346.3107545
DST	94.85754884
DTD1	2364.183638
DTHD1	3.444918263
DTL	438.1097744
DTNA	13.32764052
DTNBP1	37.37773297
DTNB	1903.971466
DTWD1	371.1566587
DTWD2	185.5691368
DTX1	11.97173578
DTX2	191.6242037
DTX3L	703.3938054
DTX3	9.18821625
DTX4	14.86767919
DTYMK	3266.780454
DULLARD	208.2720708
DUOX1	77.41658529
DUOX2	2.572209112
DUOXA1	46.51089417
DUOXA2	5.720466009
DUPD1	0
DUS1L	3329.813739
DUS2L	54.91302567
DUS3L	2.251316076
DUS4L	369.243984
DUSP10	203.0556021
DUSP11	483.2269522
DUSP12	99.54486866
DUSP13	0
DUSP14	65.73750883
DUSP15	0
DUSP16	1226.42854
DUSP18	23.12711597
DUSP19	15.51271771
DUSP1	323.5809938
DUSP21	0
DUSP22	569.0100828
DUSP23	0.4668872795
DUSP26	4.068506277
DUSP27	3.441195058
DUSP28	161.3604874
DUSP2	99.37296867
DUSP3	283.3250289
DUSP4	25.24450032
DUSP5P	502.8745014
DUSP5	2.134556681
DUSP6	79.1558832
DUSP7	451.1333804
DUSP8	10.88052234
DUSP9	2.888364899
DUT	379.7834006
DUX4	0
DUXA	0
DVL1	926.3719996
DVL2	153.6901482
DVL3	2109.301233
DVWA	0
DYDC1	6.372584477
DYDC2	0
DYM	258.4603086
DYNC1H1	1514.552113
DYNC1I1	0
DYNC1I2	958.2540942
DYNC1LI1	2664.789157
DYNC1LI2	3083.38196
DYNC2H1	302.0916548
DYNC2LI1	62.59915369
DYNLL1	9653.342917
DYNLL2	1492.228537
DYNLRB1	11964.75455
DYNLRB2	351.1685253
DYNLT1	6572.880847
DYNLT3	1713.098249
DYRK1A	893.7658529
DYRK1B	665.457194
DYRK2	653.8963874
DYRK3	142.5484776
DYRK4	673.4984553
DYSFIP1	3.383116306
DYSF	64.20007281
DYTN	123.1376224
DYX1C1	472.2660544
DZIP1L	8.66313928
DZIP1	45.13237682
DZIP3	33.07029215
E2F1	184.2024044
E2F2	120.0633875
E2F3	24.08829354
E2F4	1007.973675
E2F5	887.1942799
E2F6	192.8068749
E2F7	95.44444567
E2F8	128.6928584
E4F1	23.3278319
EAF1	397.528622
EAF2	84.55668882
EAPP	491.853518
EARS2	426.586766
EBAG9	3301.70554
EBF1	82.81977814
EBF2	101.880796
EBF3	440.2513817
EBF4	207.8651794
EBI3	4.389575411
EBNA1BP2	2204.966252
EBPL	119.3130612
EBP	940.955515
ECD	601.3645381
ECE1	2115.987748
ECE2	586.6195076
ECEL1	0
ECH1	6696.437066
ECHDC1	708.4418451
ECHDC2	200.1379201
ECHDC3	508.3657981
ECHS1	5062.08099
ECM1	38.1468689
ECM2	419.1053652
ECSCR	27.7081001
ECSIT	317.4914231
ECT2L	7.31286222
ECT2	77.42046846
EDA2R	13.66939118
EDARADD	237.4112387
EDAR	2.28298506
EDA	737.2807735
EDC3	571.0733314
EDC4	57.20358646
EDDM3A	0
EDDM3B	0
EDEM1	350.0037879
EDEM2	328.6276527
EDEM3	1297.010177
EDF1	11242.36642
EDIL3	57.47641061
EDN1	20.0693337
EDN2	52.3426408
EDN3	0
EDNRA	19.01482085
EDNRB	7.695413094
EEA1	6.871377691
EED	314.0649977
EEF1A1P9	672.6429853
EEF1A1	108814.489
EEF1A2	2.66949259
EEF1B2	4500.428469
EEF1DP3	0
EEF1D	15367.00875
EEF1E1	582.9628478
EEF1G	1448.122609
EEF2K	243.5650171
EEF2	20536.83665
EEFSEC	50.32975428
EEPD1	72.70637698
EFCAB10	14.85469136
EFCAB1	5.639972437
EFCAB2	17.54181793
EFCAB3	0
EFCAB4A	1234.187317
EFCAB4B	6.747491067
EFCAB5	0
EFCAB6	556.6773824
EFCAB7	59.34599947
EFEMP1	49.0570431
EFEMP2	39.46965886
EFHA1	514.3772071
EFHA2	0.7467280151
EFHB	1.456613955
EFHC1	453.2372721
EFHC2	13.03143045
EFHD1	20.1581315
EFHD2	100.2354096
EFNA1	497.3500493
EFNA2	43.42977405
EFNA3	113.2466813
EFNA4	248.2853559
EFNA5	21.55389915
EFNB1	3.91567321
EFNB2	132.2571304
EFNB3	6.379214122
EFR3A	93.48712899
EFR3B	31.00304373
EFS	1.378813421
EFTUD1	17.16836206
EFTUD2	201.5232909
EGFL6	0
EGFL7	267.7697828
EGFL8	43.98384565
EGFLAM	79.66093671
EGFR	37.86706408
EGF	64.38067744
EGLN1	1110.753066
EGLN2	71.06557941
EGLN3	6.151606092
EGOT	99.96465594
EGR1	484.0608066
EGR2	34.13316819
EGR3	24.00338989
EGR4	0
EHBP1L1	87.2314952
EHBP1	1315.4581
EHD1	98.97423016
EHD2	260.8241539
EHD3	195.7997851
EHD4	774.4396165
EHF	1445.344587
EHHADH	179.9648648
EHMT1	542.5684731
EHMT2	1879.283822
EI24	1281.24419
EID1	4765.755579
EID2B	80.38923359
EID2	711.0229519
EID3	26.07586357
EIF1AD	575.6176752
EIF1AX	700.2221553
EIF1AY	12.22725476
EIF1B	470.8561533
EIF1	23226.32725
EIF2AK1	984.7941189
EIF2AK2	1287.168095
EIF2AK3	284.081683
EIF2AK4	960.7986439
EIF2A	1597.825747
EIF2B1	148.1438813
EIF2B2	12.85213239
EIF2B3	463.8730174
EIF2B4	1002.142576
EIF2B5	595.6890974
EIF2C1	264.842137
EIF2C2	2520.716499
EIF2C3	1021.873252
EIF2C4	122.6673761
EIF2S1	1631.293235
EIF2S2	2033.876698
EIF2S3	11360.18309
EIF3A	3993.001947
EIF3B	1893.782228
EIF3CL	1372.7086
EIF3C	79.87393094
EIF3D	168.4433057
EIF3E	2092.608222
EIF3F	4265.610826
EIF3G	505.0917527
EIF3H	28486.74237
EIF3IP1	8.577956663
EIF3I	7429.222799
EIF3J	3139.692037
EIF3K	5316.920791
EIF3L	2854.545787
EIF3M	5704.170895
EIF4A1	1483.140968
EIF4A2	6280.530529
EIF4A3	449.3994024
EIF4B	5300.178157
EIF4E1B	0
EIF4E2	263.7539828
EIF4E3	135.8707054
EIF4EBP1	1509.121877
EIF4EBP2	507.7598967
EIF4EBP3	116.9952815
EIF4ENIF1	1083.522889
EIF4E	1163.347333
EIF4G1	4253.393625
EIF4G2	7971.868884
EIF4G3	1506.700136
EIF4H	2736.171581
EIF5A2	16.73769464
EIF5AL1	538.0749427
EIF5A	5334.559219
EIF5B	1206.611671
EIF5	1035.776437
EIF6	4313.947057
ELAC1	700.5892722
ELAC2	55.34798197
ELANE	0
ELAVL1	56.82964252
ELAVL2	3.838295077
ELAVL3	0
ELAVL4	0
ELF1	155.7925536
ELF2	1946.311368
ELF3	409.3746393
ELF4	3.887599851
ELF5	224.0339778
ELFN1	4.187877497
ELFN2	53.47718
ELK1	179.5913588
ELK3	306.7494098
ELK4	2231.189273
ELL2	3198.899119
ELL3	147.925057
ELL	211.7021469
ELMO1	155.7452121
ELMO2	960.5689971
ELMO3	144.8170036
ELMOD1	0
ELMOD2	619.2132123
ELMOD3	309.1422182
ELN	1.062445287
ELOF1	5175.016623
ELOVL1	391.5755858
ELOVL2	460.6229686
ELOVL3	0
ELOVL4	89.69998875
ELOVL5	913.2905231
ELOVL6	236.6973062
ELOVL7	229.8168919
ELP2P	1.525177826
ELP2	1335.206747
ELP3	708.9159735
ELP4	19.30496648
ELSPBP1	0
ELTD1	195.4574169
EMB	152.9180502
EMCN	139.6110623
EMD	1818.306753
EME1	132.1442034
EME2	75.53800205
EMG1	1238.977768
EMID1	6.095236965
EMID2	0
EMILIN1	0.6749318202
EMILIN2	32.32868337
EMILIN3	258.6756761
EML1	151.4572425
EML2	5.306052537
EML3	61.53462693
EML4	1762.190836
EML5	59.97354222
EML6	14.54013214
EMP1	483.8481735
EMP2	1161.74178
EMP3	84.86432881
EMR1	0
EMR2	1.744544754
EMR3	0
EMR4P	10.19521377
EMX1	0
EMX2OS	12.56856455
EMX2	0
EN1	0
EN2	17.50307358
ENAH	580.1831834
ENAM	0.7045177432
ENC1	220.8762036
ENDOD1	68.21780797
ENDOG	148.058641
ENDOU	0
ENGASE	184.24555
ENG	759.2157199
ENHO	3.395305971
ENKUR	26.91866719
ENO1	4375.109356
ENO2	24.02832622
ENO3	78.78286726
ENOPH1	3089.513747
ENOSF1	3138.365001
ENOX1	2.990663856
ENOX2	982.2655484
ENPEP	20.24872308
ENPP1	48.91271581
ENPP2	128.0902855
ENPP3	44.96349869
ENPP4	320.5688551
ENPP5	251.1080192
ENPP6	0
ENPP7	0
ENSA	2932.680989
ENTHD1	0
ENTPD1	143.837206
ENTPD2	78.75149486
ENTPD3	9.390181564
ENTPD4	780.8875579
ENTPD5	1632.679239
ENTPD6	2114.285615
ENTPD7	94.19617087
ENTPD8	0
ENY2	9809.353996
EOMES	14.83941915
EP300	815.9833484
EP400NL	216.7211251
EP400	206.2660414
EPAS1	607.648908
EPB41L1	155.2891241
EPB41L2	259.0731255
EPB41L3	26.50664287
EPB41L4A	241.9939073
EPB41L4B	249.729653
EPB41L5	472.3802693
EPB41	3503.545459
EPB42	0
EPB49	618.4270955
EPC1	2146.206257
EPC2	676.2710385
EPCAM	8513.714834
EPDR1	199.8510111
EPGN	0
EPHA10	121.642484
EPHA1	42.90884181
EPHA2	25.97526932
EPHA3	24.1112776
EPHA4	138.6980439
EPHA5	31.65774509
EPHA6	494.4746376
EPHA7	726.7251295
EPHA8	0
EPHB1	3.713756145
EPHB2	6.1044297
EPHB3	80.10204184
EPHB4	4.692720904
EPHB6	2.378580383
EPHX1	4429.625426
EPHX2	429.0295987
EPHX3	24.6742283
EPHX4	66.19958609
EPM2AIP1	1062.255828
EPM2A	68.7065785
EPN1	215.7825108
EPN2	446.5194313
EPN3	526.8255565
EPOR	23.03404829
EPO	48.17997237
EPPK1	23.52142937
EPR1	973.0000959
EPRS	1969.826937
EPS15L1	782.8897044
EPS15	1086.864051
EPS8L1	107.3242586
EPS8L2	294.0181832
EPS8L3	0
EPS8	121.5187463
EPSTI1	0.1053594527
EPT1	382.294898
EPX	0
EPYC	0
ERAL1	222.3110816
ERAP1	337.2535259
ERAP2	539.6959594
ERAS	5.748585299
ERBB2IP	2211.238516
ERBB2	1517.868868
ERBB3	1615.61105
ERBB4	49.6310034
ERC1	555.8386503
ERC2	0
ERCC1	987.5438259
ERCC2	66.74092812
ERCC3	981.267307
ERCC4	211.1978728
ERCC5	48.55853214
ERCC6L	5.973682975
ERCC6	60.27996528
ERCC8	147.3659373
EREG	0
ERF	321.1708248
ERGIC1	1508.805798
ERGIC2	1206.522355
ERGIC3	11259.90559
ERG	338.2754147
ERH	924.1659324
ERI1	198.2694974
ERI2	661.9257901
ERI3	203.3598285
ERICH1	36.36530135
ERLEC1	824.8601608
ERLIN1	959.9537702
ERLIN2	1190.124444
ERMAP	389.965457
ERMN	0
ERMP1	133.0236705
ERN1	1202.475436
ERN2	0
ERO1LB	1636.954913
ERO1L	62.26811529
ERP27	6.99417904
ERP29	6533.60665
ERP44	744.3650993
ERRFI1	716.5921658
ERVFRDE1	7.093615921
ESAM	498.4023099
ESCO1	119.0708656
ESCO2	99.63914883
ESD	747.9405399
ESF1	995.1199696
ESM1	124.06639
ESPL1	175.8076638
ESPNL	0
ESPNP	14.55706958
ESPN	2.119783847
ESR1	4.892781011
ESR2	8.270014468
ESRP1	3794.71773
ESRP2	3398.108414
ESRRA	37.75518094
ESRRB	0
ESRRG	201.1019176
ESX1	0
ESYT1	749.8050465
ESYT2	57.52130911
ESYT3	0.3174039659
ETAA1	108.5736097
ETF1	249.5877468
ETFA	647.2078921
ETFB	5790.688102
ETFDH	433.8973321
ETHE1	625.4919857
ETNK1	118.646158
ETNK2	50.72899292
ETS1	484.1944588
ETS2	27.09936019
ETV1	47.27120892
ETV2	38.6884489
ETV3L	0
ETV3	589.3937616
ETV4	24.74058761
ETV5	9.064995986
ETV6	218.7348439
ETV7	0
EVC2	1.85575887
EVC	196.35354
EVI2A	78.92037691
EVI2B	162.50664
EVI5L	14.05554492
EVI5	180.2615631
EVL	344.3283054
EVPLL	0.5789564025
EVPL	137.3265581
EVX1	16.2491602
EVX2	0
EWSR1	795.2641065
EXD1	0
EXD2	621.4509228
EXD3	41.29308361
EXO1	272.4675083
EXOC1	650.8199999
EXOC2	233.6444226
EXOC3L2	21.18473771
EXOC3L	0.2510585247
EXOC3	428.9313709
EXOC4	792.9625102
EXOC5	88.40889597
EXOC6B	344.3299176
EXOC6	187.0936928
EXOC7	2543.494488
EXOC8	511.4829503
EXOG	17.77655546
EXOSC10	1902.507618
EXOSC1	140.4740343
EXOSC2	353.1914981
EXOSC3	1022.472718
EXOSC4	1295.648164
EXOSC5	110.4329091
EXOSC6	437.6684124
EXOSC7	239.0365832
EXOSC8	186.5365899
EXOSC9	176.7584438
EXPH5	936.6767587
EXT1	725.8892055
EXT2	36.30075507
EXTL1	0
EXTL2	305.0088172
EXTL3	192.2283906
EYA1	773.8231959
EYA2	338.7397069
EYA3	1249.559297
EYA4	0
EYS	15.26415709
EZH1	619.4105721
EZH2	112.9691003
EZR	5401.179229
F10	1.291227608
F11R	164.0836748
F11	0
F12	2.997860443
F13A1	86.77825901
F13B	0
F2RL1	326.0659606
F2RL2	12.04679222
F2RL3	24.80990003
F2R	957.8136668
F2	1.084182881
F3	0.3023700524
F5	19.87217107
F7	0
F8A1	979.510938
F8	527.0492163
F9	0
FA2H	15.13060397
FAAH2	460.4461733
FAAH	896.4332762
FABP12	0
FABP1	0
FABP2	1.903843486
FABP3	7.979937735
FABP4	51.33112442
FABP5L3	0
FABP5	405.7509167
FABP6	0
FABP7	0
FABP9	0
FADD	562.6027339
FADS1	1142.752835
FADS2	13.83521177
FADS3	155.6611052
FADS6	0
FAF1	337.8152598
FAF2	1256.413749
FAHD1	133.4547125
FAHD2A	194.117769
FAHD2B	9.076297055
FAH	22.56487912
FAIM2	0
FAIM3	84.59728475
FAIM	301.5343998
FAM100A	381.5113277
FAM100B	1884.652378
FAM101A	25.06827465
FAM101B	63.03426189
FAM102A	1293.653278
FAM102B	125.634951
FAM103A1	2154.947347
FAM104A	491.006963
FAM104B	1591.553843
FAM105A	6.015565181
FAM105B	203.6026682
FAM106A	1.349040623
FAM106C	26.73134621
FAM107A	70.27454029
FAM107B	217.2159776
FAM108A1	221.3848209
FAM108B1	153.0531302
FAM108C1	119.3917339
FAM109A	89.04883395
FAM109B	15.84416459
FAM10A4	1965.930919
FAM110A	10.33759852
FAM110B	3.461708731
FAM110C	0
FAM111A	1566.632765
FAM111B	25.2837892
FAM113A	415.1228912
FAM113B	14.72420277
FAM114A1	2236.691651
FAM114A2	322.2119193
FAM115A	3427.263816
FAM115C	270.8248929
FAM116A	722.4206162
FAM116B	19.11358737
FAM117A	367.2695321
FAM117B	7603.092597
FAM118A	338.8902362
FAM118B	393.312866
FAM119A	153.6632084
FAM119B	336.0259161
FAM120AOS	3135.83355
FAM120A	3318.35924
FAM120B	2278.09907
FAM120C	233.7809261
FAM122A	422.2480098
FAM122B	631.5924609
FAM122C	94.86884188
FAM123A	0
FAM123B	56.64706218
FAM123C	0
FAM124A	9.952869083
FAM124B	10.32911434
FAM125A	118.7960563
FAM125B	203.7478489
FAM126A	177.0795766
FAM126B	240.0867975
FAM127A	1359.298067
FAM127B	5683.351617
FAM127C	1.521779699
FAM128A	4211.180266
FAM128B	1326.87787
FAM129A	431.6608012
FAM129B	437.976316
FAM129C	5.411547321
FAM131A	134.602264
FAM131B	7.879673048
FAM131C	4.989411781
FAM132A	0
FAM133A	0
FAM133B	180.9623277
FAM134A	2051.796066
FAM134B	269.6948544
FAM134C	904.8647341
FAM135A	279.6780072
FAM135B	68.88865323
FAM136A	1230.759237
FAM136B	31.32523763
FAM138B	0
FAM138D	0
FAM138E	0
FAM138F	0
FAM13AOS	82.02488278
FAM13A	498.7346897
FAM13B	28.28808823
FAM13C	520.150664
FAM149A	5.087617027
FAM149B1	1503.522013
FAM150A	0
FAM150B	2.842840605
FAM151A	4.773236608
FAM151B	66.58458544
FAM153A	0.2418555975
FAM153B	5.516453217
FAM153C	27.06014078
FAM154A	13.03155021
FAM154B	45.54727239
FAM155A	1.033038397
FAM155B	3.828335204
FAM156A	966.9126993
FAM157A	237.7900868
FAM157B	47.16989446
FAM158A	418.7703927
FAM159A	0
FAM160A1	315.6900337
FAM160A2	674.1301615
FAM160B1	279.9056381
FAM160B2	281.7248452
FAM161A	531.3205527
FAM161B	127.5646316
FAM162A	1595.25073
FAM162B	68.98964641
FAM163A	1.152007613
FAM163B	0
FAM164A	88.95150328
FAM164C	94.60318301
FAM165B	2435.275718
FAM166A	29.76968087
FAM166B	4.292818178
FAM167A	0
FAM167B	4.067334971
FAM168A	159.0016058
FAM168B	1329.795468
FAM169A	69.38426766
FAM169B	0
FAM170A	0
FAM170B	0
FAM171A1	748.068141
FAM171A2	0.9422677821
FAM171B	26.92424702
FAM172A	441.4127785
FAM173A	198.4887939
FAM173B	289.1529509
FAM174A	276.032899
FAM174B	184.7299781
FAM175A	202.3636965
FAM175B	514.6752314
FAM176A	2.228051276
FAM176B	84.91375893
FAM177A1	215.3073196
FAM177B	53.26512524
FAM178A	460.265303
FAM178B	0
FAM179A	0
FAM179B	245.6979122
FAM180A	0.2636373353
FAM180B	0
FAM181A	0
FAM181B	5.378774908
FAM182A	0
FAM182B	107.3900648
FAM183A	115.6436643
FAM183B	0
FAM184A	2.954831396
FAM184B	0.4140800361
FAM185A	334.0244698
FAM186A	4.451395667
FAM186B	13.13798873
FAM187B	0
FAM188A	984.7461084
FAM188B	1138.022426
FAM189A1	29.88111909
FAM189A2	0
FAM189B	119.8713488
FAM18A	53.13197476
FAM18B2	242.8805693
FAM18B	491.9166122
FAM190A	95.41732573
FAM190B	474.5832461
FAM192A	1330.477804
FAM193A	101.4581411
FAM193B	54.61378549
FAM194A	0
FAM194B	0
FAM195A	374.7142755
FAM195B	741.5684566
FAM196A	15.65413732
FAM196B	0
FAM197Y2	0
FAM198A	11.82162479
FAM198B	412.8281447
FAM199X	178.858518
FAM19A1	0
FAM19A2	91.66126708
FAM19A3	56.84893731
FAM19A4	0
FAM19A5	1.414868949
FAM200A	607.1713275
FAM200B	181.2355768
FAM20A	7.24507718
FAM20B	759.2606056
FAM20C	24.99402203
FAM21A	235.7686683
FAM21B	356.8371892
FAM21C	952.0359314
FAM22A	2.126103064
FAM22D	221.5913843
FAM22F	0
FAM22G	26.0340188
FAM23A	7.187967216
FAM24A	0
FAM24B	54.82454729
FAM25A	0
FAM25B	0
FAM26D	0
FAM26E	30.53445362
FAM26F	4.574403643
FAM27A	348.7164694
FAM27B	0
FAM27C	0
FAM27L	0
FAM32A	1099.810479
FAM35A	420.5684162
FAM35B2	68.60200544
FAM35B	0.303272193
FAM36A	1193.738015
FAM38A	88.05241111
FAM38B	53.82461957
FAM3A	1874.941635
FAM3B	5.665741892
FAM3C	1840.259664
FAM3D	9.358538778
FAM40A	368.8865132
FAM40B	0.6388952967
FAM41AY1	0
FAM41C	53.71994068
FAM43A	1134.104347
FAM43B	0
FAM45A	119.3522069
FAM45B	637.5075648
FAM46A	166.4670918
FAM46B	0
FAM46C	1274.055583
FAM46D	0
FAM47A	0
FAM47B	0
FAM47C	0
FAM47E	337.4890411
FAM48A	786.6839006
FAM48B1	0
FAM48B2	0
FAM49A	780.0016287
FAM49B	941.7399849
FAM50A	1070.525924
FAM50B	5.777852452
FAM53A	18.13787019
FAM53B	62.72973089
FAM53C	555.5966694
FAM54A	21.42628803
FAM54B	1083.83403
FAM55A	26.33639989
FAM55B	15.17515597
FAM55C	294.151464
FAM55D	13.10127523
FAM57A	6.668276495
FAM57B	21.36194795
FAM58A	669.8155652
FAM58B	0
FAM59A	189.2833426
FAM5B	0
FAM5C	15.66283867
FAM60A	223.7452814
FAM63A	162.6923675
FAM63B	886.5141697
FAM64A	11.88051525
FAM65A	1111.339738
FAM65B	33.95548114
FAM65C	1.296358373
FAM66A	0
FAM66C	0.4470094849
FAM66D	0
FAM66E	0
FAM69A	69.85474201
FAM69B	2.748631487
FAM69C	1.972607596
FAM70A	3.787202272
FAM70B	37.83086894
FAM71A	0
FAM71B	0
FAM71C	10.90886075
FAM71D	3.004484653
FAM71E1	249.4119371
FAM71E2	0
FAM71F1	6.35777812
FAM71F2	98.38466751
FAM72A	16.72449523
FAM72B	51.1350187
FAM72D	120.2099923
FAM73A	1156.614619
FAM73B	53.2588774
FAM74A1	0
FAM74A3	0
FAM74A4	0
FAM75A2	0
FAM75A3	0
FAM75A5	0
FAM75A6	0
FAM75C1	0
FAM76A	172.5238343
FAM76B	62.4231393
FAM78A	14.79339115
FAM78B	45.93729723
FAM7A2	0
FAM7A3	9.976029571
FAM81A	161.7561546
FAM81B	30.87962803
FAM82A1	15.30114907
FAM82A2	252.3391165
FAM82B	1747.670337
FAM83A	0
FAM83B	0.4629805773
FAM83C	2.806138317
FAM83D	230.625609
FAM83E	3.269518068
FAM83F	0
FAM83G	26.84281
FAM83H	2420.469693
FAM84A	371.2178849
FAM84B	607.5534784
FAM86A	230.9955676
FAM86B1	1.93106072
FAM86B2	0
FAM86C	272.2482296
FAM86D	228.9699283
FAM89A	19.34229922
FAM89B	1513.88554
FAM8A1	10.51389633
FAM90A1	0
FAM90A7	0
FAM91A1	1091.251696
FAM92A1	167.2931512
FAM92A3	0
FAM92B	0
FAM95B1	3.275221417
FAM96A	2594.015745
FAM96B	108.7212048
FAM98A	1061.926378
FAM98B	335.2037625
FAM98C	386.4108347
FAM99A	0
FAM99B	0
FAM9A	0
FAM9B	0
FAM9C	0
FANCA	31.82205499
FANCB	68.7147549
FANCC	108.9516746
FANCD2	512.8074264
FANCE	317.4579985
FANCF	273.0707246
FANCG	150.0488494
FANCI	14.05987466
FANCL	89.76155787
FANCM	36.42974285
FANK1	10.08741931
FAP	4.787530559
FAR1	120.2985259
FAR2	40.09661026
FARP1	256.7663019
FARP2	386.6789565
FARS2	258.063111
FARSA	10.88612296
FARSB	2992.977361
FASLG	0
FASN	1913.100743
FASTKD1	58.07790171
FASTKD2	343.994294
FASTKD3	225.1386293
FASTKD5	15.10291076
FASTK	318.3777918
FAS	0.1503213304
FAT1	598.2901662
FAT2	0.3861213682
FAT3	2.909198272
FAT4	31.77153096
FATE1	13.63554627
FAU	21020.3776
FBF1	22.12473478
FBLIM1	88.97778242
FBLL1	271.3192878
FBLN1	239.9878714
FBLN2	23.295146
FBLN5	235.2763631
FBLN7	216.9324453
FBL	6445.730078
FBN1	156.9734319
FBN2	0
FBN3	0
FBP1	156.5437692
FBP2	0
FBRSL1	314.2872186
FBRS	391.198824
FBXL12	54.80592303
FBXL13	27.75970683
FBXL14	283.49204
